text,label
All in all a pleasing night down The Lane .  .  .  On to the next round &amp; bring on Liverpool at Anfield! #COYS,joy
Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi,anger
@SherriEShepherd because #whitepeople are #afraid of large #blackmen?,fear
@ESPNLosAngeles best segment so far by @marcelluswiley @Kdubblive  hilarity,joy
@aradsliff don't know I'm from nj we are the worst on purpose. ,joy
"342:147 And waxen in their mirth, and neeze, and swear\nA merrier hour was never wasted there.--\n#AMNDBots",joy
Tonight my top delight was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.,joy
Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED ,fear
Watch this amazing live.ly broadcast by @its.finfin #lively #musically,joy
@WilsonsWorld I was in high school and remember helping neighbors clean up back home in Greenville.  Pretty sobering stuff.  #sadness,sadness
Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired #lost,sadness
@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion 🙈😂😂,anger
"@leesyatt you are a cruel, cruel man. #therewillbeblood ",anger
"When something makes you excited, terrified, thrilled, nervous, elated &amp; like you've been kicked in the guts all at once. Need word for that",joy
@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol,anger
@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it,anger
Sister: (Canadian player does something shady.) Jonathan Toews is frowning and he doesn't know why. #WorldCupOfHockey,sadness
Right i may be an #sufc fan and the football maybe shit but marcos rojo for #mufc has had a shocking start he's just dreadful,sadness
Leveled at the half. Much better offense expected in the second half,anger
Angry shouting match between a #pessimist &amp; an #optimist:\n'You're a half empty-headed @%$!' \n'You're half full of @%$!',sadness
"also other ppl who i love a whole damn lot; erica, joanna, tiff, sirli, harley, anja, (the rest of the gc bc i ran out of chara!)",anger
"@LucidBurrito Doesnt do it to anyone else, he literally pulled me into the office cause someone complained I spit in the sink yesterday",sadness
"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting",fear
@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,anger
@RashidAlMaktoum For #serious #intermediaries all required info about #project or #Owner will be mailed.,sadness
3:45am and off to the hospital! Elouise's waters have gone!  #Labour #LittleSister #superexcited,fear
"Absolutely raging at the changes to CAS, what a joke",anger
"How could such a crooked,stuck up,delusional,dim&amp; #dark hearted dud be surprised losing&amp;prob also ppl won't let their crimes drop! #nwo imo",sadness
#start ur day wit a smile\n#buviobby,fear
"She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer",joy
This maybe a new start but it will always be align with the end.  #forward,fear
"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger
@delhi_lawyer @BhagwanUvach @ShivAroor sad . This is not film story. Who knows could be ploy to escalate tension. Unverified report no hype,sadness
@GSchwartz_ it wasn't a joke . ,fear
"Today I reached 1000 subscribers on YT!! #happy, #goodday, #thankful",joy
Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂,sadness
I hate when people say 'I need to talk to you or we need to talk.' My anxiety immediately goes up...,fear
So unbelievably discouraged with music as of late. Incredibly behind on Completing my album. Not digging this at all.,sadness
@everycolorbot more like every color looks the same #triggered #colorblind #offended,anger
"It is a solemn thing, and no small scandal in the Kingdom, to see God’s children starving while seated at the Father’s table. -AW Tozer",sadness
Taking a break from the #wedding to #rage at the general #stupidity of certain #people on the #internet.,anger
Gonna be a loooooong year as a Browns fan. Longer than normal and that's ,sadness
@janhopis I found the first few episodes of Bojack incredibly funny. Then it got less funny but I stayed for the #drama,sadness
Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love,joy
@BlairWitchMovie love new movie\n #BlairWitch #blairwitchproject  #HorrorMovies,fear
@FJHobson @Beaker126 @Biastai how would you suggest we profile to stop right wing terror,fear
@AgentTinsley I believe that's what you call the fury of the righteous.,anger
@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future #bright #gottawearshades #LetsGoYankees,joy
come on let's make em hate 😘make em pout they face 👿😩.,anger
i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses,joy
promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful  #do_u_see,joy
Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.,fear
@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. ,fear
@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx,joy
"Had a coworker look at her phone and say, cheerfully, 'oh look, Kap's getting death threats now.' 🙄. Then she goes to say the 49ers are",joy
"Rollover car crash on warren st, traffic is horrid #Boston",fear
A joyous first webiversary/web mitzvah to Smithsonian's @WeiPoints!! @brianwolly @jackie_mansky @bethpylieberman @bilbo @mazeltov,joy
@StarFlowerz17 @DreamerAbe #bitter. Nicole and Cory is why she was evicted.,anger
@niceoneWern @Alotta_Pain the gleesome threesome,joy
India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan,fear
"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove #hilarious",joy
"@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice",fear
Riggs dumb ass hell lolol  #LethalWeapon,joy
"@TeamShanny legit why i am so furious with him, people are such fucking idiots.",anger
"@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer",anger
@DemPhillyEagles @StonedPhillyFan @CraigfromCincy don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7,fear
"Oh goodness I'm loving this rainy  day. It's a head down, #creative cap on, &amp; get #lost in your #thoughts kind of day 💭 ☺️ #art #create #biz",sadness
"A cheerful heart is good medicine, but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert  justice.",joy
"Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger
My #anxiety is rising tonight and I'm not sure why. Sometimes I wonder if I'm a magnet for any free-floating anxiety in the universe.,fear
When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA  #oldcunt,anger
"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot",sadness
"I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various",joy
People irritate my MF soul,anger
Watch this amazing live.ly broadcast by @mrgummyking  #musically,joy
the fact everyone is selling their kanye tickets or are buying them for less than $50 is unbelievably hilarious to me,joy
"So is cheerfulness, or a good temper, the more it is spent, the more remains. Ralph Waldo Emerson",joy
@hm_custserv #awful service at your Camden store yesterday. Assistants thought it more important to put clothes on hangers than serve.,fear
"@CNN Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does",fear
@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR,anger
in health we did a think about depression and now i feel like i have it,sadness
@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 #fuming,anger
"@TMobileHelp my service is down in Cleveland, OH. What's going on? #unhappy",sadness
@Zerfash — can't wait.' She said cheerfully and grinned.,joy
Theyve substituted the hood for a badge and gun.' Public opinion is indictment of Charlotte police. #dark #sadtimes #america #race,sadness
Do not grow weary in doing good.'\n\n-@billclinton,sadness
Watch this amazing live.ly broadcast by @rosannahill #lively #musically,joy
you come running back to me saying how much you miss me then cower away when we acc try a friendship 👍🏼,fear
"if you have been on depression too u shouldn't be judging him and exposing him to everyone, but helping him",sadness
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,anger
"@Spacekatgal @outmagazine Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why care?",joy
The neighbor dancing in the Clayton Homes commercial is me. #hilarious,joy
@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.,fear
Watch this amazing live.ly broadcast by @haythatjamile8 #lively #musically,joy
